,XVal,YVal,ZVal
3161,-6.96,-7.26,-1.47
3162,-6.96,-7.26,-1.47
3163,-6.96,-7.26,-1.57
3164,-6.96,-7.26,-1.47
3165,-6.96,-7.45,-1.57
3166,-6.96,-7.26,-1.57
3167,-6.96,-7.26,-1.57
3168,-6.96,-7.45,-1.57
3169,-6.96,-7.45,-1.57
3170,-6.96,-7.45,-1.57
3171,-6.96,-7.26,-1.47
3172,-6.96,-7.26,-1.57
3173,-6.96,-7.26,-1.57
3174,-6.96,-7.45,-1.57
3175,-6.96,-7.45,-1.57
3176,-6.96,-7.26,-1.57
3177,-6.96,-7.26,-1.57
3178,-6.96,-7.45,-1.47
3179,-6.96,-7.26,-1.47
3180,-6.96,-7.26,-1.47
3181,-6.96,-7.45,-1.47
3182,-6.96,-7.26,-1.47
3183,-6.96,-7.45,-1.47
3184,-6.96,-7.45,-1.57
3185,-6.96,-7.26,-1.57
3186,-6.96,-7.26,-1.57
3187,-6.96,-7.26,-1.47
3188,-7.16,-7.26,-1.47
3189,-6.96,-7.45,-1.47
3190,-6.96,-7.45,-1.47
3191,-6.96,-7.26,-1.47
3192,-6.96,-7.26,-1.57
3193,-6.96,-7.45,-1.47
3194,-6.96,-7.45,-1.57
3195,-6.96,-7.45,-1.47
3196,-6.96,-7.26,-1.57
3197,-6.96,-7.26,-1.57
3198,-6.96,-7.45,-1.57
3199,-6.96,-7.26,-1.47
3200,-6.96,-7.26,-1.47
3201,-6.96,-7.26,-1.57
3202,-6.96,-7.26,-1.57
3203,-6.86,-7.45,-1.57
3204,-6.96,-7.45,-1.57
3205,-6.96,-7.45,-1.57
3206,-6.96,-7.45,-1.57
3207,-6.96,-7.45,-1.57
3208,-6.96,-7.26,-1.57
3209,-6.96,-7.26,-1.57
3210,-6.96,-7.45,-1.57
3211,-6.96,-7.45,-1.47
3212,-6.96,-7.45,-1.57
3213,-6.96,-7.45,-1.57
3214,-6.96,-7.45,-1.57
3215,-6.96,-7.26,-1.47
3216,-6.96,-7.26,-1.47
3217,-6.86,-7.45,-1.47
3218,-6.96,-7.16,-1.57
3219,-6.96,-7.45,-1.57
3220,-6.96,-7.26,-1.47
3221,-6.86,-7.26,-1.57
3222,-6.96,-7.26,-1.47
3223,-6.96,-7.26,-1.57
3224,-6.96,-7.26,-1.57
3225,-6.96,-7.26,-1.57
3226,-6.96,-7.26,-1.57
3227,-6.96,-7.26,-1.47
3228,-6.96,-7.26,-1.47
3229,-6.96,-7.26,-1.47
3230,-6.96,-7.26,-1.47
3231,-6.96,-7.26,-1.47
3232,-6.96,-7.26,-1.57
3233,-6.86,-7.26,-1.57
3234,-6.96,-7.26,-1.57
3235,-6.96,-7.26,-1.57
3236,-6.96,-7.26,-1.57
3237,-6.96,-7.26,-1.47
3238,-7.16,-7.26,-1.47
3239,-6.96,-7.26,-1.57
3240,-6.96,-7.26,-1.67
3241,-6.96,-7.26,-1.57
3242,-6.96,-7.45,-1.57
3243,-6.96,-7.45,-1.57
3244,-6.96,-7.45,-1.57
3245,-7.16,-7.45,-1.47
3246,-7.16,-7.45,-1.57
3247,-7.16,-7.26,-1.57
3248,-7.16,-7.26,-1.67
3249,-6.96,-7.26,-1.57
3250,-6.96,-7.45,-1.57
3251,-6.96,-7.45,-1.47
3252,-6.96,-7.26,-1.47
3253,-6.96,-7.26,-1.47
3254,-6.96,-7.45,-1.47
3255,-6.96,-7.26,-1.47
3256,-6.96,-7.26,-1.47
3257,-6.86,-7.26,-1.47
3258,-6.96,-7.26,-1.47
3259,-6.96,-7.45,-1.47
3260,-6.96,-7.45,-1.47
3261,-6.96,-7.26,-1.47
3262,-6.96,-7.26,-1.57
3263,-6.96,-7.45,-1.47
3264,-6.96,-7.26,-1.47
3265,-6.96,-7.26,-1.47
3266,-6.96,-7.45,-1.47
3267,-6.86,-7.26,-1.47
3268,-6.86,-7.45,-1.57
3269,-6.86,-7.45,-1.57
3270,-6.77,-7.26,-1.57
3271,-6.96,-7.45,-1.57
3272,-6.96,-7.26,-1.57
3273,-6.96,-7.26,-1.47
3274,-6.96,-7.26,-1.47
3275,-6.86,-7.26,-1.47
3276,-6.86,-7.26,-1.57
3277,-6.86,-7.45,-1.57
3278,-6.86,-7.45,-1.57
3279,-6.96,-7.45,-1.47
3280,-7.16,-7.45,-1.57
3281,-7.16,-7.26,-1.47
3282,-6.96,-7.45,-1.47
3283,-6.96,-7.26,-1.47
3284,-6.86,-7.45,-1.57
3285,-6.86,-7.26,-1.57
3286,-6.96,-7.45,-1.57
3287,-6.96,-7.45,-1.57
3288,-7.16,-7.45,-1.47
3289,-7.16,-7.45,-1.47
3290,-6.96,-7.45,-1.57
3291,-6.96,-7.45,-1.47
3292,-6.96,-7.45,-1.57
3293,-6.96,-7.26,-1.47
3294,-6.96,-7.26,-1.57
3295,-6.96,-7.45,-1.47
3296,-6.96,-7.45,-1.47
3297,-6.96,-7.45,-1.47
3298,-6.96,-7.45,-1.47
3299,-6.96,-7.26,-1.47
3300,-6.96,-7.26,-1.57
3301,-6.96,-7.26,-1.57
3302,-6.96,-7.26,-1.47
3303,-6.96,-7.26,-1.47
3304,-6.96,-7.26,-1.47
3305,-6.96,-7.26,-1.47
3306,-6.96,-7.26,-1.47
3307,-6.86,-7.26,-1.47
3308,-6.86,-7.26,-1.57
3309,-6.86,-7.26,-1.47
3310,-6.77,-7.26,-1.47
3311,-6.96,-7.26,-1.47
3312,-6.96,-7.26,-1.47
3313,-6.96,-7.26,-1.47
3314,-6.86,-7.45,-1.47
3315,-6.96,-7.26,-1.57
3316,-6.96,-7.26,-1.47
3317,-6.96,-7.26,-1.57
3318,-6.96,-7.26,-1.47
3319,-6.96,-7.26,-1.57
3320,-6.96,-7.26,-1.47
3321,-6.96,-7.26,-1.57
3322,-6.96,-7.45,-1.47
3323,-6.96,-7.45,-1.47
3324,-6.96,-7.45,-1.47
3325,-6.96,-7.26,-1.57
3326,-6.96,-7.45,-1.57
3327,-6.96,-7.45,-1.57
3328,-6.96,-7.45,-1.57
3329,-6.96,-7.26,-1.57
3330,-6.96,-7.45,-1.57
3331,-6.96,-7.26,-1.57
3332,-6.96,-7.26,-1.57
3333,-6.96,-7.26,-1.57
3334,-6.96,-7.26,-1.57
3335,-6.96,-7.26,-1.57
3336,-6.96,-7.26,-1.57
3337,-6.96,-7.26,-1.47
3338,-6.96,-7.26,-1.47
3339,-6.96,-7.26,-1.47
3340,-6.86,-7.26,-1.57
3341,-6.96,-7.26,-1.57
3342,-6.96,-7.26,-1.57
3343,-6.86,-7.45,-1.57
3344,-6.96,-7.26,-1.57
3345,-6.96,-7.26,-1.47
3346,-6.96,-7.16,-1.47
3347,-6.86,-7.26,-1.47
3348,-7.16,-7.26,-1.47
3349,-6.86,-7.26,-1.47
3350,-6.86,-7.26,-1.57
3351,-6.96,-7.26,-1.57
3352,-6.96,-7.26,-1.57
3353,-6.96,-7.45,-1.47
3354,-6.96,-7.45,-1.47
3355,-6.96,-7.26,-1.57
3356,-6.96,-7.26,-1.57
3357,-6.96,-7.26,-1.57
3358,-6.96,-7.26,-1.57
3359,-6.96,-7.45,-1.57
3360,-6.96,-7.45,-1.57
3361,-6.96,-7.45,-1.47
3362,-6.96,-7.45,-1.47
3363,-7.16,-7.45,-1.47
3364,-6.96,-7.45,-1.47
3365,-6.96,-7.45,-1.47
3366,-6.96,-7.45,-1.47
3367,-6.96,-7.45,-1.47
3368,-6.96,-7.45,-1.57
3369,-6.96,-7.45,-1.47
3370,-7.16,-7.45,-1.47
3371,-7.16,-7.45,-1.47
3372,-6.96,-7.45,-1.47
3373,-6.96,-7.45,-1.57
3374,-6.96,-7.26,-1.57
3375,-6.96,-7.26,-1.57
3376,-6.96,-7.26,-1.47
3377,-6.96,-7.45,-1.47
3378,-6.96,-7.45,-1.47
3379,-6.96,-7.26,-1.47
3380,-6.96,-7.26,-1.57
3381,-6.96,-7.26,-1.57
3382,-6.96,-7.26,-1.57
3383,-6.86,-7.45,-1.57
3384,-6.96,-7.26,-1.57
3385,-6.96,-7.26,-1.57
3386,-6.96,-7.45,-1.47
3387,-6.86,-7.26,-1.47
3388,-6.96,-7.26,-1.57
3389,-6.96,-7.26,-1.57
3390,-6.96,-7.26,-1.57
3391,-6.96,-7.26,-1.57
3392,-6.96,-7.26,-1.47
3393,-6.96,-7.26,-1.47
3394,-6.96,-7.45,-1.47
3395,-6.96,-7.26,-1.47
3396,-6.96,-7.45,-1.47
3397,-6.96,-7.26,-1.47
3398,-6.96,-7.26,-1.47
3399,-6.96,-7.26,-1.57
3400,-6.96,-7.26,-1.47
3401,-6.96,-7.45,-1.47
3402,-6.96,-7.45,-1.57
3403,-6.96,-7.45,-1.57
3404,-6.96,-7.26,-1.57
3405,-6.96,-7.45,-1.57
3406,-6.96,-7.26,-1.57
3407,-6.96,-7.45,-1.57
3408,-6.96,-7.26,-1.67
3409,-6.96,-7.26,-1.57
3410,-6.96,-7.45,-1.57
3411,-6.96,-7.26,-1.57
3412,-6.96,-7.26,-1.57
3413,-6.96,-7.26,-1.57
3414,-6.96,-7.26,-1.57
3415,-6.96,-7.26,-1.57
3416,-6.96,-7.45,-1.57
3417,-6.96,-7.26,-1.57
3418,-6.96,-7.45,-1.57
3419,-6.96,-7.26,-1.57
3420,-6.96,-7.26,-1.57
3421,-6.96,-7.26,-1.57
3422,-6.96,-7.26,-1.57
3423,-6.96,-7.45,-1.57
3424,-6.96,-7.26,-1.57
3425,-6.96,-7.26,-1.57
3426,-6.96,-7.26,-1.57
3427,-6.96,-7.26,-1.57
3428,-6.96,-7.26,-1.57
3429,-6.96,-7.26,-1.47
3430,-6.96,-7.26,-1.57
3431,-6.96,-7.26,-1.57
3432,-6.96,-7.26,-1.57
3433,-6.96,-7.26,-1.57
3434,-6.96,-7.26,-1.47
3435,-6.96,-7.26,-1.47
3436,-6.96,-7.26,-1.57
3437,-6.96,-7.45,-1.57
3438,-6.96,-7.26,-1.47
3439,-6.96,-7.26,-1.57
3440,-6.96,-7.26,-1.57
3441,-6.96,-7.26,-1.47
3442,-6.96,-7.26,-1.47
3443,-6.96,-7.45,-1.47
3444,-6.96,-7.45,-1.47
3445,-6.96,-7.45,-1.47
3446,-6.96,-7.45,-1.57
3447,-6.96,-7.26,-1.47
3448,-6.96,-7.45,-1.67
3449,-6.96,-7.45,-1.47
3450,-6.96,-7.45,-1.47
3451,-6.96,-7.45,-1.47
3452,-6.96,-7.45,-1.47
3453,-6.96,-7.45,-1.57
3454,-6.96,-7.45,-1.57
3455,-6.96,-7.26,-1.57
3456,-6.96,-7.45,-1.57
3457,-6.96,-7.26,-1.47
3458,-6.96,-7.45,-1.57
3459,-6.96,-7.26,-1.47
3460,-6.96,-7.26,-1.47
3461,-6.96,-7.26,-1.47
3462,-6.96,-7.26,-1.47
3463,-6.96,-7.45,-1.47
3464,-6.96,-7.26,-1.57
3465,-6.96,-7.26,-1.47
3466,-6.96,-7.26,-1.47
3467,-6.96,-7.26,-1.47
3468,-6.96,-7.26,-1.47
3469,-6.96,-7.45,-1.47
3470,-6.96,-7.26,-1.47
3471,-6.96,-7.26,-1.47
3472,-6.96,-7.45,-1.57
3473,-6.96,-7.26,-1.47
3474,-6.96,-7.26,-1.47
3475,-6.96,-7.26,-1.47
3476,-6.96,-7.45,-1.47
3477,-6.96,-7.45,-1.47
3478,-6.96,-7.26,-1.47
3479,-6.96,-7.26,-1.47
3480,-6.96,-7.26,-1.47
3481,-6.96,-7.45,-1.47
3482,-6.96,-7.45,-1.47
3483,-6.96,-7.26,-1.57
3484,-6.96,-7.45,-1.57
3485,-6.96,-7.45,-1.57
3486,-6.96,-7.26,-1.57
3487,-6.96,-7.26,-1.57
3488,-6.96,-7.26,-1.57
3489,-6.96,-7.26,-1.57
3490,-6.96,-7.45,-1.57
3491,-6.96,-7.26,-1.47
3492,-6.86,-7.26,-1.57
3493,-6.96,-7.26,-1.57
3494,-6.96,-7.26,-1.57
3495,-6.96,-7.45,-1.57
3496,-6.96,-7.45,-1.57
3497,-6.96,-7.26,-1.67
3498,-6.96,-7.26,-1.57
3499,-6.96,-7.26,-1.47
3500,-6.96,-7.26,-1.47
3501,-7.16,-7.26,-1.47
3502,-6.96,-7.26,-1.47
3503,-6.96,-7.26,-1.47
3504,-6.96,-7.26,-1.47
3505,-6.96,-7.26,-1.57
3506,-6.96,-7.45,-1.57
3507,-6.96,-7.45,-1.57
3508,-6.77,-7.26,-1.57
3509,-6.96,-7.26,-1.57
3510,-6.96,-7.26,-1.47
3511,-6.96,-7.45,-1.57
3512,-6.96,-7.45,-1.47
3513,-6.96,-7.26,-1.47
3514,-6.96,-7.26,-1.47
3515,-6.96,-7.45,-1.47
3516,-6.96,-7.26,-1.47
3517,-6.96,-7.26,-1.57
3518,-6.96,-7.26,-1.57
3519,-6.96,-7.26,-1.47
3520,-6.96,-7.26,-1.47
3521,-6.96,-7.26,-1.47
3522,-6.96,-7.26,-1.47
3523,-6.96,-7.45,-1.57
3524,-6.96,-7.45,-1.57
3525,-6.96,-7.45,-1.47
3526,-6.96,-7.45,-1.47
3527,-6.96,-7.26,-1.47
3528,-6.96,-7.45,-1.57
3529,-6.96,-7.26,-1.57
3530,-6.96,-7.45,-1.57
3531,-6.96,-7.45,-1.47
3532,-6.96,-7.45,-1.57
3533,-6.96,-7.45,-1.57
3534,-6.96,-7.26,-1.47
3535,-6.96,-7.26,-1.57
3536,-6.96,-7.26,-1.57
3537,-6.96,-7.26,-1.57
3538,-6.96,-7.26,-1.57
3539,-6.96,-7.26,-1.57
3540,-6.96,-7.26,-1.57
3541,-6.96,-7.26,-1.57
3542,-6.96,-7.26,-1.57
3543,-6.96,-7.26,-1.57
3544,-6.96,-7.45,-1.47
3545,-6.96,-7.45,-1.47
3546,-6.96,-7.26,-1.47
3547,-6.96,-7.26,-1.47
3548,-6.96,-7.45,-1.47
3549,-6.96,-7.26,-1.57
3550,-7.16,-7.26,-1.57
3551,-6.96,-7.26,-1.57
3552,-6.96,-7.45,-1.57
3553,-6.96,-7.45,-1.57
3554,-6.96,-7.26,-1.57
3555,-6.96,-7.45,-1.57
3556,-6.96,-7.26,-1.57
3557,-6.96,-7.26,-1.57
3558,-6.96,-7.26,-1.57
3559,-6.96,-7.26,-1.57
3560,-6.96,-7.26,-1.47
3561,-6.96,-7.26,-1.47
3562,-6.96,-7.26,-1.47
3563,-6.96,-7.26,-1.57
3564,-6.96,-7.26,-1.57
3565,-6.96,-7.45,-1.57
3566,-6.96,-7.26,-1.47
3567,-6.96,-7.26,-1.57
3568,-6.96,-7.26,-1.47
3569,-6.96,-7.26,-1.57
3570,-6.96,-7.26,-1.57
3571,-6.96,-7.26,-1.47
3572,-6.96,-7.26,-1.57
3573,-6.96,-7.26,-1.57
3574,-6.96,-7.26,-1.57
3575,-6.96,-7.26,-1.57
3576,-6.96,-7.26,-1.57
3577,-6.96,-7.45,-1.67
3578,-6.96,-7.45,-1.57
3579,-6.96,-7.45,-1.57
3580,-6.96,-7.45,-1.57
3581,-6.96,-7.26,-1.57
3582,-6.96,-7.26,-1.57
3583,-6.96,-7.26,-1.57
3584,-6.96,-7.26,-1.47
3585,-6.96,-7.26,-1.47
3586,-6.96,-7.26,-1.47
3587,-6.96,-7.26,-1.57
3588,-6.96,-7.26,-1.47
3589,-6.96,-7.26,-1.47
3590,-7.16,-7.45,-1.47
3591,-6.96,-7.26,-1.47
3592,-6.96,-7.26,-1.47
3593,-6.96,-7.26,-1.57
3594,-6.96,-7.26,-1.47
3595,-6.96,-7.45,-1.47
3596,-6.96,-7.26,-1.47
3597,-6.96,-7.45,-1.57
3598,-6.96,-7.26,-1.57
3599,-6.96,-7.26,-1.57
3600,-6.96,-7.26,-1.47
3601,-6.96,-7.45,-1.47
3602,-6.96,-7.26,-1.47
3603,-6.96,-7.26,-1.47
3604,-6.86,-7.26,-1.57
3605,-6.96,-7.26,-1.47
3606,-6.96,-7.26,-1.47
3607,-6.96,-7.26,-1.47
3608,-6.96,-7.26,-1.57
3609,-6.96,-7.26,-1.47
3610,-6.96,-7.45,-1.47
3611,-6.96,-7.26,-1.47
3612,-6.96,-7.45,-1.47
3613,-6.96,-7.26,-1.47
3614,-6.96,-7.26,-1.57
3615,-6.96,-7.45,-1.57
3616,-6.96,-7.45,-1.47
3617,-6.96,-7.45,-1.57
3618,-6.96,-7.45,-1.47
3619,-6.96,-7.45,-1.47
3620,-6.96,-7.45,-1.47
3621,-6.96,-7.26,-1.57
3622,-6.96,-7.26,-1.47
3623,-6.96,-7.26,-1.47
3624,-6.96,-7.45,-1.47
3625,-6.96,-7.26,-1.47
3626,-6.96,-7.45,-1.57
3627,-6.96,-7.45,-1.47
3628,-6.96,-7.45,-1.47
3629,-6.96,-7.26,-1.47
3630,-6.96,-7.26,-1.57
3631,-6.96,-7.26,-1.57
3632,-6.96,-7.26,-1.47
3633,-6.96,-7.26,-1.57
3634,-6.96,-7.26,-1.47
3635,-6.96,-7.26,-1.47
3636,-6.96,-7.26,-1.57
3637,-6.96,-7.26,-1.57
3638,-6.96,-7.26,-1.57
3639,-6.96,-7.45,-1.57
3640,-6.96,-7.26,-1.57
3641,-6.96,-7.45,-1.57
3642,-6.96,-7.26,-1.47
3643,-6.96,-7.26,-1.57
3644,-6.96,-7.45,-1.57
3645,-6.96,-7.45,-1.57
3646,-6.96,-7.26,-1.47
3647,-6.96,-7.45,-1.57
3648,-6.96,-7.26,-1.47
3649,-6.96,-7.26,-1.57
3650,-6.96,-7.45,-1.57
3651,-6.96,-7.45,-1.47
3652,-6.96,-7.45,-1.47
3653,-6.96,-7.45,-1.47
3654,-6.96,-7.45,-1.57
3655,-6.96,-7.26,-1.57
3656,-6.96,-7.26,-1.57
3657,-6.96,-7.26,-1.47
3658,-6.96,-7.45,-1.57
3659,-6.96,-7.26,-1.47
3660,-6.96,-7.26,-1.57
3661,-6.96,-7.26,-1.57
3662,-6.96,-7.26,-1.57
3663,-7.16,-7.45,-1.57
3664,-6.96,-7.45,-1.47
3665,-6.96,-7.26,-1.47
3666,-6.96,-7.16,-1.57
3667,-6.96,-7.45,-1.47
3668,-6.86,-7.26,-1.57
3669,-6.96,-7.26,-1.57
3670,-6.96,-7.26,-1.57
3671,-6.96,-7.26,-1.57
3672,-6.96,-7.26,-1.47
3673,-6.96,-7.26,-1.47
3674,-6.96,-7.45,-1.57
3675,-6.96,-7.45,-1.57
3676,-6.96,-7.45,-1.57
3677,-6.96,-7.45,-1.57
3678,-6.96,-7.45,-1.57
3679,-6.96,-7.26,-1.57
3680,-6.96,-7.26,-1.57
3681,-6.96,-7.45,-1.57
3682,-6.96,-7.26,-1.57
3683,-6.96,-7.26,-1.57
3684,-6.96,-7.26,-1.47
3685,-6.96,-7.26,-1.57
3686,-6.96,-7.26,-1.57
3687,-6.96,-7.26,-1.57
3688,-6.96,-7.26,-1.57
3689,-6.96,-7.26,-1.47
3690,-6.96,-7.45,-1.47
3691,-6.96,-7.26,-1.47
3692,-6.96,-7.26,-1.47
3693,-6.96,-7.45,-1.57
3694,-6.96,-7.45,-1.57
3695,-6.96,-7.26,-1.57
3696,-6.96,-7.26,-1.57
3697,-6.96,-7.26,-1.47
3698,-6.96,-7.45,-1.57
3699,-6.96,-7.45,-1.47
3700,-6.96,-7.45,-1.47
3701,-6.96,-7.45,-1.57
3702,-6.96,-7.26,-1.57
3703,-6.96,-7.26,-1.47
3704,-6.96,-7.26,-1.47
3705,-6.96,-7.45,-1.57
3706,-6.96,-7.26,-1.67
3707,-6.96,-7.26,-1.57
3708,-6.96,-7.26,-1.47
3709,-6.96,-7.26,-1.57
3710,-6.96,-7.26,-1.57
3711,-6.96,-7.26,-1.57
3712,-6.96,-7.45,-1.57
3713,-6.96,-7.26,-1.47
3714,-6.96,-7.45,-1.47
3715,-6.96,-7.26,-1.57
3716,-6.96,-7.26,-1.47
3717,-6.96,-7.26,-1.57
3718,-6.96,-7.26,-1.57
3719,-6.96,-7.26,-1.47
3720,-6.96,-7.26,-1.47
3721,-6.96,-7.45,-1.47
3722,-6.96,-7.45,-1.57
3723,-6.96,-7.45,-1.57
3724,-6.96,-7.26,-1.57
3725,-6.96,-7.45,-1.57
3726,-6.96,-7.45,-1.57
3727,-6.96,-7.45,-1.57
3728,-6.96,-7.26,-1.57
3729,-6.96,-7.26,-1.57
3730,-6.96,-7.26,-1.57
3731,-6.96,-7.26,-1.57
3732,-6.96,-7.26,-1.57
3733,-6.96,-7.26,-1.57
3734,-6.96,-7.26,-1.57
3735,-6.96,-7.26,-1.57
3736,-6.96,-7.26,-1.47
3737,-6.96,-7.26,-1.47
3738,-6.96,-7.45,-1.47
3739,-6.96,-7.26,-1.57
3740,-6.96,-7.26,-1.47
3741,-6.96,-7.26,-1.47
3742,-6.96,-7.26,-1.47
3743,-6.96,-7.26,-1.57
3744,-6.96,-7.26,-1.57
3745,-6.96,-7.26,-1.57
3746,-6.96,-7.45,-1.57
3747,-6.96,-7.45,-1.47
3748,-6.96,-7.26,-1.57
3749,-6.96,-7.26,-1.57
3750,-6.96,-7.26,-1.57
3751,-6.96,-7.26,-1.57
3752,-6.96,-7.26,-1.57
3753,-6.96,-7.26,-1.57
3754,-6.96,-7.26,-1.57
3755,-6.96,-7.26,-1.47
3756,-6.96,-7.26,-1.57
3757,-6.96,-7.26,-1.57
3758,-6.96,-7.26,-1.47
3759,-6.96,-7.26,-1.47
3760,-6.96,-7.26,-1.57
3761,-6.96,-7.26,-1.47
3762,-6.96,-7.55,-1.47
3763,-6.96,-7.45,-1.47
3764,-7.16,-7.26,-1.47
3765,-6.96,-7.45,-1.57
3766,-6.96,-7.26,-1.57
3767,-6.96,-7.26,-1.57
3768,-6.96,-7.26,-1.57
3769,-6.96,-7.26,-1.47
3770,-6.96,-7.45,-1.47
3771,-6.96,-7.26,-1.47
3772,-6.96,-7.26,-1.47
3773,-6.96,-7.45,-1.47
3774,-6.96,-7.26,-1.57
3775,-6.96,-7.26,-1.57
3776,-6.96,-7.26,-1.47
3777,-6.96,-7.45,-1.47
3778,-6.96,-7.26,-1.47
3779,-6.96,-7.26,-1.57
3780,-6.96,-7.45,-1.47
3781,-6.96,-7.26,-1.57
3782,-6.96,-7.26,-1.47
3783,-6.96,-7.26,-1.57
3784,-6.96,-7.26,-1.57
3785,-6.96,-7.26,-1.57
3786,-6.96,-7.45,-1.47
3787,-6.96,-7.45,-1.47
3788,-6.96,-7.26,-1.57
3789,-6.96,-7.45,-1.57
3790,-6.96,-7.45,-1.57
3791,-6.96,-7.26,-1.57
3792,-6.96,-7.26,-1.57
3793,-6.96,-7.26,-1.47
3794,-6.96,-7.45,-1.57
3795,-6.96,-7.26,-1.67
3796,-6.96,-7.26,-1.47
3797,-6.96,-7.26,-1.57
3798,-6.96,-7.26,-1.57
3799,-6.96,-7.26,-1.57
3800,-6.96,-7.26,-1.57
3801,-6.96,-7.45,-1.57
3802,-6.96,-7.45,-1.57
3803,-6.96,-7.45,-1.57
3804,-6.96,-7.26,-1.57
3805,-6.96,-7.45,-1.57
3806,-6.96,-7.26,-1.57
3807,-6.96,-7.26,-1.57
3808,-6.96,-7.26,-1.47
3809,-6.96,-7.45,-1.57
3810,-6.86,-7.26,-1.47
3811,-6.96,-7.45,-1.47
3812,-6.96,-7.26,-1.57
3813,-6.96,-7.45,-1.47
3814,-6.96,-7.26,-1.47
3815,-6.96,-7.26,-1.57
3816,-6.96,-7.26,-1.57
3817,-6.96,-7.26,-1.47
3818,-6.96,-7.26,-1.57
3819,-6.96,-7.45,-1.57
3820,-6.96,-7.45,-1.57
3821,-6.96,-7.45,-1.57
3822,-6.96,-7.26,-1.57
3823,-6.96,-7.26,-1.57
3824,-6.96,-7.26,-1.47
3825,-6.96,-7.26,-1.57
3826,-6.96,-7.16,-1.47
3827,-6.96,-7.26,-1.47
3828,-7.16,-7.26,-1.57
3829,-6.96,-7.26,-1.57
3830,-6.96,-7.45,-1.47
3831,-6.96,-7.26,-1.57
3832,-6.96,-7.45,-1.57
3833,-6.96,-7.26,-1.57
3834,-6.96,-7.26,-1.57
3835,-6.96,-7.26,-1.57
3836,-6.96,-7.26,-1.57
3837,-6.96,-7.26,-1.57
3838,-6.96,-7.26,-1.57
3839,-6.96,-7.26,-1.57
3840,-6.96,-7.26,-1.57
3841,-6.96,-7.26,-1.47
3842,-6.96,-7.45,-1.47
3843,-6.96,-7.26,-1.47
3844,-6.96,-7.26,-1.57
3845,-6.96,-7.26,-1.57
3846,-6.96,-7.26,-1.47
3847,-6.96,-7.26,-1.57
3848,-6.96,-7.26,-1.57
3849,-6.96,-7.26,-1.47
3850,-6.96,-7.26,-1.47
3851,-6.96,-7.26,-1.47
3852,-6.96,-7.45,-1.47
3853,-6.96,-7.45,-1.47
3854,-6.96,-7.26,-1.57
3855,-6.96,-7.26,-1.57
3856,-6.96,-7.45,-1.57
3857,-6.96,-7.26,-1.57
3858,-6.96,-7.26,-1.47
3859,-6.96,-7.45,-1.47
3860,-6.96,-7.26,-1.47
3861,-6.96,-7.26,-1.57
3862,-6.96,-7.26,-1.47
3863,-6.96,-7.26,-1.57
3864,-6.96,-7.45,-1.47
3865,-6.96,-7.26,-1.47
3866,-6.96,-7.26,-1.47
3867,-6.96,-7.45,-1.47
3868,-6.96,-7.26,-1.57
3869,-6.96,-7.26,-1.57
3870,-6.96,-7.26,-1.57
3871,-6.96,-7.26,-1.57
3872,-6.96,-7.26,-1.57
3873,-6.96,-7.26,-1.47
3874,-6.96,-7.26,-1.47
3875,-6.96,-7.45,-1.47
3876,-6.96,-7.26,-1.57
3877,-6.96,-7.45,-1.57
3878,-6.96,-7.26,-1.57
3879,-6.96,-7.26,-1.57
3880,-6.96,-7.26,-1.57
3881,-6.96,-7.26,-1.47
3882,-6.96,-7.26,-1.47
3883,-6.96,-7.26,-1.47
3884,-6.96,-7.45,-1.67
3885,-6.96,-7.26,-1.57
3886,-6.96,-7.26,-1.57
3887,-6.96,-7.26,-1.57
3888,-6.96,-7.26,-1.57
3889,-6.96,-7.26,-1.57
3890,-6.96,-7.26,-1.47
3891,-6.96,-7.26,-1.47
3892,-6.96,-7.26,-1.57
3893,-6.96,-7.26,-1.47
3894,-6.96,-7.26,-1.57
3895,-6.96,-7.26,-1.57
3896,-6.96,-7.26,-1.57
3897,-6.96,-7.26,-1.57
3898,-6.96,-7.26,-1.57
3899,-6.96,-7.45,-1.57
3900,-6.96,-7.45,-1.57
3901,-6.96,-7.26,-1.57
3902,-6.96,-7.26,-1.57
3903,-6.96,-7.26,-1.57
3904,-6.96,-7.26,-1.57
3905,-6.96,-7.26,-1.57
3906,-6.96,-7.45,-1.47
3907,-6.96,-7.45,-1.47
3908,-6.96,-7.45,-1.47
3909,-6.96,-7.26,-1.47
3910,-6.96,-7.26,-1.57
3911,-6.96,-7.26,-1.57
3912,-6.96,-7.26,-1.57
3913,-6.96,-7.45,-1.47
3914,-6.96,-7.45,-1.47
3915,-6.96,-7.45,-1.47
3916,-6.96,-7.26,-1.47
3917,-6.96,-7.45,-1.57
3918,-6.96,-7.45,-1.57
3919,-6.96,-7.45,-1.57
3920,-6.96,-7.45,-1.57
3921,-6.96,-7.26,-1.57
3922,-6.96,-7.16,-1.57
3923,-6.96,-7.26,-1.47
3924,-6.96,-7.26,-1.47
3925,-6.96,-7.26,-1.57
3926,-6.96,-7.26,-1.57
3927,-6.96,-7.26,-1.57
3928,-6.96,-7.26,-1.57
3929,-6.96,-7.26,-1.47
3930,-6.96,-7.45,-1.47
3931,-6.96,-7.26,-1.47
3932,-6.96,-7.45,-1.47
3933,-6.96,-7.45,-1.47
3934,-6.96,-7.45,-1.57
3935,-6.96,-7.26,-1.57
3936,-6.96,-7.26,-1.47
3937,-7.16,-7.26,-1.47
